id,name,address,postal_code,latitude,longitude,star,review_count
aveZX9jpacMknrg50MuWeQ,Azusa Ramen,3128 South Mill Ave,85282,33.3948781,-111.9407772,4.0,77
-IZvuqxekWEvJqDw308daQ,Los Favoritos Tacos Shop,1340 E Broadway Rd,85282,33.4082978,-111.9159656,3.5,212
Oj6W90G1ZVay9cRl6_uKXg,Applebee's Grill + Bar,909 E Broadway,85282,33.407106,-111.925717,2.5,122
oXtNK3A31VrWb43gLnEPdA,MAS,1857 N Scottsdale Rd,85281,33.4508727,-111.9250589,4.5,70
yAQ71NI217YgfirUbpmVyA,zpizza Tap Room,1015 S Rural Rd,85281,33.4174192,-111.9258865,4.0,6
UhSMiTT66glIIoiL9UI-fA,Sunshine's Motor City Cafe,7425 S Harl Ave,85283,33.351358,-111.965949,4.5,6
L9qDnDHSnINNjePwrJz-uQ,Miele's Italian Bistro,1835 E Guadalupe Rd,85283,33.3616642,-111.9096233,4.0,217
SIVi2UQp1UT0lMIoqHP0QA,Rainforest Cafe,5000 S Arizona Mills Cir,85282,33.3836278,-111.9652693,2.5,409
CpJRzbebSyHwOFNsOixK1w,Devil's Mo,1024 E Vista Del Cerro Dr,85281,33.4104060726,-111.9227657864,4.5,11
VCYhWAkuxl2Irj_vgnraYw,Taj Mahal Indian Cuisine,1849 N Scottsdale Rd,85281,33.4502544,-111.9255745,4.0,71
n0SMxITaU-6XrB0lOwi-0g,McDonald's,455 W Guadalupe Rd,85282,33.3632197889,-111.9451501966,2.5,13
KgKEmnnzL2EvfLRv0Ep4RA,Garlic & Shots,909 E Elliot Rd,85284,33.3482,-111.92722,2.5,37
j3ppEEFTU6ZMnMff2iv3Lw,Baja Fresh Mexican Grill,780 W Elliot Rd,85284,33.3496072,-111.9497521,2.5,6
dnB7SD38_lwiC9E-BJxq-Q,Squarz Bakery & Cafe,975 E Elliot Rd,85284,33.348714,-111.9266829,4.5,192
EHgGscaiJBghjZVT9hsBFw,Mister G's Pizzeria,960 W University Dr,85281,33.422728,-111.951494,4.0,20
CmgNyXaBPsn6hLLtWPL_qg,Berry Divine Acai Bowls,960 N Scottsdale Rd,85281,33.4399425,-111.9268325,4.5,239
UJb1PrUWDFfuzwUPc1pP4Q,El Hefe,640 S Mill Ave,85281,33.4241943584,-111.9403724608,3.0,607
3jy3CXO6gVEat4uB-E2msA,Orange Table Tempe,203 E 7th St,85281,33.4229734,-111.9364826,3.5,105
1O4E4Ott6nnwcpRo-m5Utw,La Katra Hot Dog Cart,1505 W Baseline Rd,85283,33.3777823,-111.9637636,4.0,9
wl0QZqAzr1DelslQ02JGCQ,Cornish Pasty,960 W University Dr,85281,33.4230593197,-111.9518426872,4.5,1688
AxluhyBhbxz0Ndfmi0GjwA,Geno's Pizza ,829 S Rural Rd,85281,33.421311,-111.9258527,2.5,74
vQtlv7CEiOjpUqh8Kb7iDQ,Taquito Rosita,655 W Warner Rd,85284,33.3346264,-111.9328752,2.5,11
HvsTnw0GhhQaBuB45FJJag,Subway Restaurants,2700 W Baseline Rd,85283,33.3785582046,-111.976816698,3.5,19
7iotm91vowCe-rt3vwC5LQ,Bruegger's Bagels,1038 S Mill Ave,85281,33.4179661,-111.9403627,4.5,4
POO5_d0RwzjJVhIpN-oulg,Kobe Teppan & Sushi,1125 W Elliot Rd,85284,33.3485257,-111.9551115,3.5,280
C3lO1iYADutTNieAKFyIDA,Capistrano's Bakery,807 W Geneva Dr,85282,33.3944216,-111.9499777,2.5,3
_M5ngf01IBY-v5LhluT-9w,Big Gumbas,2107 S Rural Rd,85282,33.4059958,-111.9258616,1.5,3
UUEipaG_KEtLc9YqgZxY7Q,Paletas Betty,425 S Mill Ave,85281,33.4256642041,-111.9397383432,4.0,117
2m4MgesG_0ddJMTEbGKnCA,Sol Flower Wellness Center,1322 N McClintock,85281,33.4436535,-111.9098872,3.0,3
S1jjDv8mwJ4psGQA4b8RjA,Memo's Cafe,1845 E Broadway Rd,85282,33.4066242,-111.9076282,4.0,26
VYRxbF0fq_fdC5WCqCYCwA,Jack in the Box,721 S Mill Ave,85281,33.4226059,-111.9396527,1.5,50
dCX6CvWGn8oiPSD_yxrm0Q,China Jade,825 W Baseline Rd,85283,33.3772591792,-111.9518230087,3.5,156
Sg9R6OwNBq5Zf-kjiVBxuw,Public House On Sixth,640 S Mill Ave,85282,33.4241272,-111.9405173,3.0,23
